date,close,volume
2024-01-02,51.97031784057617,23539800
2024-01-03,51.97357940673828,18756000
2024-01-04,51.47113800048828,19282500
2024-01-05,51.12855911254883,21709500
2024-01-08,51.63100814819336,20680800
2024-01-09,51.97684860229492,23322300
2024-01-10,52.62284469604492,20121900
2024-01-11,52.564117431640625,14355300
2024-01-12,52.63262939453125,13629000
2024-01-16,52.79902267456055,17032500
2024-01-17,52.55105972290039,14827800
2024-01-18,53.259056091308594,18190500
2024-01-19,52.97846984863281,19175400
2024-01-22,52.98173522949219,13938300
2024-01-23,53.115501403808594,12066600
2024-01-24,52.36509323120117,22932900
2024-01-25,53.128543853759766,16369500
2024-01-26,53.5951042175293,15746400
2024-01-29,53.84632110595703,18240300
2024-01-30,54.0257682800293,15270000
2024-01-31,53.91484069824219,26134800
2024-02-01,54.913204193115234,20792700
2024-02-02,55.32429504394531,21670800
2024-02-05,55.02739715576172,19145100
2024-02-06,55.40259552001953,14181300
2024-02-07,55.262306213378906,17082600
2024-02-08,55.25904846191406,14427900
2024-02-09,55.22968292236328,14329800
2024-02-12,55.56246566772461,14795100
2024-02-13,55.18400192260742,18574200
2024-02-14,55.007816314697266,18484500
2024-02-15,55.232940673828125,16948800
2024-02-16,55.58203887939453,22373400
2024-02-20,57.37648391723633,71788500
2024-02-21,56.671756744384766,40501500
2024-02-22,57.229671478271484,29512800
2024-02-23,57.27860641479492,74365800
2024-02-26,58.335697174072266,32154800
2024-02-27,58.325904846191406,18012700
2024-02-28,58.35527038574219,14803300
2024-02-29,57.366695404052734,29245100
2024-03-01,57.51351547241211,19030900
2024-03-04,58.042057037353516,16033300
2024-03-05,58.76636505126953,19676900
2024-03-06,59.285118103027344,12698700
2024-03-07,59.07957077026367,16195300
2024-03-08,58.84465789794922,12143600
2024-03-11,59.37321090698242,14154000
2024-03-12,60.1072998046875,16613100
2024-03-13,59.98006057739258,15935200
2024-03-14,59.92898941040039,16584700
2024-03-15,59.59506607055664,50946300
2024-03-18,59.771846771240234,16801700
2024-03-19,59.78166961669922,12353600
2024-03-20,60.15487289428711,12007600
2024-03-21,60.35129928588867,14265900
2024-03-22,59.78166961669922,14029400
2024-03-25,59.48703384399414,14186600
2024-03-26,59.428104400634766,13738300
2024-03-27,59.63434982299805,14363400
2024-03-28,59.09417724609375,17535100
2024-04-01,58.92721939086914,13837600
2024-04-02,58.102237701416016,19510100
2024-04-03,58.36741256713867,14615100
