date,close,volume
2020-01-02,5.971076488494873,237536000
2020-01-03,5.875505447387695,205384000
2020-01-06,5.900144100189209,262636000
2020-01-07,5.971574306488037,314856000
2020-01-08,5.982774257659912,277108000
2020-01-09,6.0484819412231445,255112000
2020-01-10,6.080837249755859,316296000
2020-01-13,6.271484851837158,319840000
2020-01-14,6.154508113861084,359088000
2020-01-15,6.111947536468506,263104000
2020-01-16,6.195574760437012,284192000
2020-01-17,6.204286098480225,253792000
2020-01-21,6.17093563079834,217916000
2020-01-22,6.224943161010742,239240000
2020-01-23,6.293388366699219,244516000
2020-01-24,6.234151840209961,373512000
2020-01-27,5.978295803070068,470536000
2020-01-28,6.171682834625244,310976000
2020-01-29,6.111202716827393,258848000
2020-01-30,6.117920875549316,290504000
2020-01-31,5.884464740753174,370420000
2020-02-03,5.98153018951416,255564000
2020-02-04,6.150774955749512,271544000
2020-02-05,6.241121768951416,208220000
2020-02-06,6.327983379364014,218284000
2020-02-07,6.261779308319092,189752000
2020-02-10,6.545014381408691,529608000
2020-02-11,6.667466640472412,638556000
2020-02-12,6.783200740814209,374644000
2020-02-13,6.7393951416015625,528016000
2020-02-14,7.212531089782715,1041924000
2020-02-18,7.381278038024902,620164000
2020-02-19,7.832513809204102,694332000
2020-02-20,7.68317985534668,810052000
2020-02-21,7.319056034088135,768180000
2020-02-24,6.801617622375488,856916000
2020-02-25,6.5221171379089355,1055496000
2020-02-26,6.661493301391602,747732000
2020-02-27,6.290678024291992,906416000
2020-02-28,6.725744724273682,1133252000
2020-03-02,6.8841328620910645,890744000
2020-03-03,6.621648788452148,652792000
2020-03-04,7.085355758666992,597408000
2020-03-05,6.805935859680176,540328000
2020-03-06,6.625381946563721,515412000
2020-03-09,6.112367153167725,614160000
2020-03-10,6.501860618591309,580648000
2020-03-11,6.138016700744629,499964000
2020-03-12,5.386921405792236,816540000
2020-03-13,5.99780797958374,634836000
2020-03-16,4.891088008880615,726972000
2020-03-17,5.410828590393066,833632000
2020-03-18,5.050971508026123,874268000
2020-03-19,5.303743362426758,765512000
2020-03-20,5.123939037322998,804636000
2020-03-23,5.2967705726623535,643876000
2020-03-24,6.205506801605225,1101644000
2020-03-25,6.116849422454834,793432000
2020-03-26,6.406230926513672,696108000
2020-03-27,6.293913841247559,638828000
2020-03-30,6.614176273345947,602252000
2020-03-31,6.564618110656738,949960000
2020-04-01,6.0533447265625,656912000
2020-04-02,6.362150192260742,675764000
2020-04-03,6.074264049530029,663212000
2020-04-06,6.6841559410095215,727884000
2020-04-07,6.450808048248291,784520000
2020-04-08,6.648045063018799,542444000
2020-04-09,6.548430442810059,525564000
2020-04-13,6.7202653884887695,398408000
2020-04-14,7.071407794952393,530948000
2020-04-15,6.99395751953125,366148000
2020-04-16,7.339123249053955,745620000
2020-04-17,7.279852390289307,539120000
2020-04-20,7.148610591888428,449388000
2020-04-21,6.711798191070557,735160000
2020-04-22,7.126197814941406,483356000
2020-04-23,7.072902202606201,424160000
2020-04-24,7.211864948272705,352328000
2020-04-27,7.398395538330078,479388000
2020-04-28,7.255943775177002,442904000
2020-04-29,7.432761192321777,379160000
2020-04-30,7.2788567543029785,375916000
2020-05-01,7.042272090911865,342096000
2020-05-04,7.254201412200928,317556000
2020-05-05,7.315215110778809,368896000
2020-05-06,7.416075229644775,323464000
2020-05-07,7.59239387512207,373732000
2020-05-08,7.782409191131592,339216000
2020-05-11,8.03443431854248,469060000
2020-05-12,7.77244758605957,493060000
2020-05-13,7.750035285949707,625852000
2020-05-14,7.999568462371826,602312000
2020-05-15,8.458047866821289,987660000
2020-05-18,8.716547966003418,774460000
2020-05-19,8.771583557128906,717320000
2020-05-20,8.93545150756836,587536000
2020-05-21,8.741450309753418,761068000
2020-05-22,8.991484642028809,1038764000
2020-05-26,8.684170722961426,770780000
2020-05-27,8.492416381835938,1175892000
2020-05-28,8.45431137084961,734896000
2020-05-29,8.841313362121582,745256000
2020-06-01,8.772333145141602,389876000
2020-06-02,8.791257858276367,391320000
2020-06-03,8.735722541809082,365440000
2020-06-04,8.736720085144043,424280000
2020-06-05,8.889697074890137,481748000
2020-06-08,8.7750883102417,387736000
2020-06-09,9.015268325805664,468488000
2020-06-10,9.334931373596191,632180000
2020-06-11,8.76637077331543,583652000
2020-06-12,8.902154922485352,570908000
2020-06-15,9.142585754394531,400004000
2020-06-16,9.037693977355957,535716000
2020-06-17,9.204625129699707,408304000
2020-06-18,9.186686515808105,254408000
2020-06-19,9.229787826538086,524160000
2020-06-22,9.49438762664795,398468000
2020-06-23,9.417899131774902,375108000
2020-06-24,9.204127311706543,449372000
2020-06-25,9.457763671875,376072000
2020-06-26,9.1239013671875,592084000
2020-06-29,9.16874885559082,342248000
2020-06-30,9.465485572814941,367892000
2020-07-01,9.497626304626465,326648000
2020-07-02,9.579599380493164,364056000
2020-07-06,9.805826187133789,315892000
2020-07-07,9.838213920593262,357800000
2020-07-08,10.181297302246094,365480000
2020-07-09,10.473301887512207,494548000
2020-07-10,10.443653106689453,497676000
2020-07-13,10.01810073852539,457076000
2020-07-14,10.341751098632812,542676000
2020-07-15,10.192506790161133,403984000
2020-07-16,10.100323677062988,344964000
2020-07-17,10.16684627532959,266284000
2020-07-20,10.47504711151123,284852000
2020-07-21,10.293413162231445,277036000
2020-07-22,10.403291702270508,367292000
2020-07-23,10.095337867736816,411660000
2020-07-24,10.159870147705078,473292000
2020-07-27,10.386099815368652,292132000
2020-07-28,10.180798530578613,271636000
2020-07-29,10.429950714111328,284508000
2020-07-30,10.577943801879883,308880000
2020-07-31,10.578691482543945,386080000
2020-08-03,10.972848892211914,412720000
2020-08-04,11.189608573913574,310336000
2020-08-05,11.248409271240234,249924000
2020-08-06,11.296995162963867,244316000
2020-08-07,11.161456108093262,342516000
2020-08-10,11.127073287963867,427796000
2020-08-11,10.81314468383789,354512000
2020-08-12,11.401390075683594,464412000
2020-08-13,11.40412712097168,374460000
2020-08-14,11.524715423583984,366436000
2020-08-17,12.295093536376953,621300000
2020-08-18,12.219100952148438,503448000
2020-08-19,12.09726619720459,622624000
2020-08-20,12.09975814819336,921388000
2020-08-21,12.640413284301758,999868000
2020-08-24,12.677041053771973,490564000
2020-08-25,12.706687927246094,289076000
2020-08-26,12.729608535766602,321244000
2020-08-27,12.585351943969727,317604000
2020-08-28,13.10308837890625,537160000
2020-08-31,13.329066276550293,500840000
2020-09-01,13.778172492980957,511316000
2020-09-02,14.302042961120605,874012000
2020-09-03,12.975167274475098,945128000
2020-09-04,12.58338737487793,1463684000
2020-09-08,11.87608528137207,795728000
2020-09-09,12.675596237182617,736200000
2020-09-10,12.273598670959473,698684000
2020-09-11,12.126803398132324,636928000
2020-09-14,12.832361221313477,1201744000
2020-09-15,12.950742721557617,727556000
2020-09-16,12.475719451904297,556384000
2020-09-17,12.42487907409668,792512000
2020-09-18,12.151477813720703,698460000
2020-09-21,12.478462219238281,721044000
2020-09-22,12.598588943481445,646452000
2020-09-23,12.086181640625,647012000
2020-09-24,12.309733390808105,731240000
2020-09-25,12.833856582641602,588016000
2020-09-28,12.994607925415039,573808000
2020-09-29,13.184767723083496,621460000
2020-09-30,13.488572120666504,689184000
2020-10-01,13.572312355041504,525004000
2020-10-02,13.021773338317871,552496000
2020-10-05,13.600224494934082,479820000
2020-10-06,13.693933486938477,784420000
2020-10-07,13.92072582244873,418084000
2020-10-08,13.795866966247559,378900000
2020-10-09,13.720101356506348,346892000
2020-10-12,14.181917190551758,434744000
2020-10-13,14.204095840454102,344604000
2020-10-14,14.051572799682617,276100000
2020-10-15,13.926709175109863,267224000
2020-10-16,13.768699645996094,242392000
2020-10-19,13.455923080444336,298068000
2020-10-20,13.603214263916016,229212000
2020-10-21,13.482839584350586,219596000
2020-10-22,13.319595336914062,290480000
2020-10-23,13.548136711120605,233484000
2020-10-26,13.100525856018066,336896000
2020-10-27,13.355237007141113,250520000
2020-10-28,12.587870597839355,376520000
2020-10-29,12.983642578125,320080000
2020-10-30,12.495160102844238,416820000
2020-11-02,12.541765213012695,299652000
2020-11-03,12.979154586791992,272900000
2020-11-04,13.75150203704834,410228000
2020-11-05,14.116122245788574,319028000
2020-11-06,14.516875267028809,383348000
2020-11-09,13.588510513305664,582976000
2020-11-10,12.730427742004395,644068000
2020-11-11,13.376420021057129,404744000
2020-11-12,13.41504955291748,365812000
2020-11-13,13.2557954788208,346312000
2020-11-16,13.473370552062988,413776000
2020-11-17,13.380657196044922,312028000
2020-11-18,13.387137413024902,510924000
2020-11-19,13.398600578308105,565936000
2020-11-20,13.047194480895996,341088000
2020-11-23,13.09928035736084,361356000
2020-11-24,12.917595863342285,346500000
2020-11-25,13.193737983703613,259916000
2020-11-27,13.22015380859375,167276000
2020-11-30,13.359971046447754,286952000
2020-12-01,13.348506927490234,296948000
2020-12-02,13.502528190612793,283360000
2020-12-03,13.35843276977539,199520000
2020-12-04,13.52022933959961,202244000
2020-12-07,13.568591117858887,223244000
2020-12-08,13.3125638961792,271920000
2020-12-09,12.894488334655762,401300000
2020-12-10,12.935869216918945,207764000
2020-12-11,12.97675609588623,209264000
2020-12-14,13.271428108215332,270156000
2020-12-15,13.323031425476074,193016000
2020-12-16,13.205363273620605,223116000
2020-12-17,13.303838729858398,231384000
2020-12-18,13.234781265258789,342064000
2020-12-21,13.29486083984375,302332000
2020-12-22,13.241013526916504,185580000
2020-12-23,12.972769737243652,179144000
2020-12-24,12.95731258392334,97884000
2020-12-28,12.863824844360352,212564000
2020-12-29,12.906952857971191,170372000
2020-12-30,13.108887672424316,225396000
2020-12-31,13.018388748168945,192424000
2021-01-04,13.0767240524292,560640000
2021-01-05,13.367158889770508,322760000
2021-01-06,12.579121589660645,580424000
2021-01-07,13.306577682495117,461480000
2021-01-08,13.239517211914062,292528000
2021-01-11,13.58330249786377,518344000
2021-01-12,13.44693374633789,291476000
2021-01-13,13.493803024291992,210028000
2021-01-14,13.163232803344727,283120000
2021-01-15,12.823437690734863,277780000
2021-01-19,12.988723754882812,226188000
2021-01-20,13.328268051147461,258572000
2021-01-21,13.828612327575684,337780000
2021-01-22,13.674046516418457,246820000
2021-01-25,13.614962577819824,251112000
2021-01-26,13.39757251739502,163980000
2021-01-27,12.881524085998535,371272000
2021-01-28,13.01440143585205,228316000
2021-01-29,12.953322410583496,271552000
2021-02-01,13.199880599975586,217204000
2021-02-02,13.518731117248535,220440000
2021-02-03,13.492557525634766,245408000
2021-02-04,13.625931739807129,201340000
2021-02-05,13.552886009216309,169152000
2021-02-08,14.398261070251465,434624000
2021-02-09,14.22325325012207,287560000
2021-02-10,14.722846984863281,485352000
2021-02-11,15.207982063293457,450828000
2021-02-12,14.919293403625488,374756000
2021-02-16,15.287260055541992,321960000
2021-02-17,14.864198684692383,274756000
2021-02-18,14.787415504455566,233868000
2021-02-19,14.884644508361816,271724000
2021-02-22,14.31549072265625,325884000
2021-02-23,14.102341651916504,391780000
2021-02-24,14.458340644836426,448320000
2021-02-25,13.270182609558105,824436000
2021-02-26,13.676040649414062,500932000
2021-03-01,13.802932739257812,353184000
2021-03-02,13.368653297424316,264116000
2021-03-03,12.768839836120605,377592000
2021-03-04,12.335559844970703,573344000
2021-03-05,12.426552772521973,542840000
2021-03-08,11.560739517211914,543112000
2021-03-09,12.489446640014648,521824000
2021-03-10,12.437577247619629,384376000
2021-03-11,12.96153450012207,299916000
2021-03-12,12.824372291564941,243964000
2021-03-15,13.158796310424805,221988000
2021-03-16,13.258552551269531,272128000
2021-03-17,13.308430671691895,243864000
2021-03-18,12.691202163696289,293896000
2021-03-19,12.814144134521484,299208000
2021-03-22,13.15381145477295,297804000
2021-03-23,13.038594245910645,222048000
2021-03-24,12.611894607543945,245840000
2021-03-25,12.504412651062012,295144000
2021-03-26,12.80766487121582,363968000
2021-03-29,12.91639518737793,273520000
2021-03-30,12.840084075927734,200204000
2021-03-31,13.315412521362305,314776000
2021-04-01,13.77777099609375,308276000
2021-04-05,13.953088760375977,255672000
2021-04-06,13.827399253845215,191744000
2021-04-07,14.108705520629883,251284000
2021-04-08,14.281779289245605,244416000
2021-04-09,14.364574432373047,195172000
2021-04-12,15.171584129333496,869324000
2021-04-13,15.640924453735352,676212000
2021-04-14,15.239418029785156,385500000
2021-04-15,16.097553253173828,598480000
2021-04-16,15.873353004455566,335208000
2021-04-19,15.323958396911621,404420000
2021-04-20,15.133927345275879,334132000
2021-04-21,15.322713851928711,216776000
2021-04-22,14.813718795776367,277788000
2021-04-23,15.227693557739258,227500000
2021-04-26,15.439922332763672,197796000
2021-04-27,15.343908309936523,164572000
2021-04-28,15.239168167114258,209416000
2021-04-29,15.287049293518066,173196000
2021-04-30,14.972576141357422,201912000
2021-05-03,14.800250053405762,203912000
2021-05-04,14.315943717956543,405324000
2021-05-05,14.422930717468262,292024000
2021-05-06,14.487271308898926,193380000
2021-05-07,14.775810241699219,229328000
2021-05-10,14.230656623840332,268904000
2021-05-11,14.271053314208984,285584000
2021-05-12,13.724653244018555,303408000
2021-05-13,13.631630897521973,285404000
2021-05-14,14.207962989807129,258616000
2021-05-17,14.130651473999023,216980000
2021-05-18,13.981268882751465,186256000
2021-05-19,14.031146049499512,344000000
2021-05-20,14.576553344726562,321592000
2021-05-21,14.95486831665039,672992000
2021-05-24,15.573593139648438,554816000
2021-05-25,15.6092529296875,435408000
2021-05-26,15.661375045776367,370440000
2021-05-27,15.449899673461914,581476000
2021-05-28,16.20453643798828,644536000
2021-06-01,16.224485397338867,472804000
2021-06-02,16.736974716186523,594168000
2021-06-03,16.92800521850586,580008000
2021-06-04,17.53500747680664,617120000
2021-06-07,17.57565689086914,575756000
2021-06-08,17.414058685302734,323848000
2021-06-09,17.31951332092285,381656000
2021-06-10,17.3861141204834,287772000
2021-06-11,17.785476684570312,416308000
2021-06-14,17.97853660583496,321376000
2021-06-15,17.74880599975586,243032000
2021-06-16,17.77050018310547,307124000
2021-06-17,18.615615844726562,809656000
