date,close,volume
2024-01-02,248.4199981689453,104654200
2024-01-03,238.4499969482422,121082600
2024-01-04,237.92999267578125,102629300
2024-01-05,237.49000549316406,92488900
2024-01-08,240.4499969482422,85166600
2024-01-09,234.9600067138672,96705700
2024-01-10,233.94000244140625,91628500
2024-01-11,227.22000122070312,105873600
2024-01-12,218.88999938964844,123043800
2024-01-16,219.91000366210938,115355000
2024-01-17,215.5500030517578,103164400
2024-01-18,211.8800048828125,108595400
2024-01-19,212.19000244140625,102260300
2024-01-22,208.8000030517578,117952500
2024-01-23,209.13999938964844,106605900
2024-01-24,207.8300018310547,123369900
2024-01-25,182.6300048828125,198076800
2024-01-26,183.25,107343200
2024-01-29,190.92999267578125,125013100
2024-01-30,191.58999633789062,109982300
2024-01-31,187.2899932861328,103221400
2024-02-01,188.86000061035156,91843300
2024-02-02,187.91000366210938,110612700
2024-02-05,181.05999755859375,134294400
2024-02-06,185.10000610351562,122676000
2024-02-07,187.5800018310547,111535200
2024-02-08,189.55999755859375,83034000
2024-02-09,193.57000732421875,84476300
2024-02-12,188.1300048828125,95498600
2024-02-13,184.02000427246094,86759500
2024-02-14,188.7100067138672,81203000
2024-02-15,200.4499969482422,120831800
2024-02-16,199.9499969482422,111346700
2024-02-20,193.75999450683594,104545800
2024-02-21,194.77000427246094,103500300
2024-02-22,197.41000366210938,92739500
2024-02-23,191.97000122070312,78841900
2024-02-26,199.39999389648438,111747100
2024-02-27,199.72999572753906,108645400
2024-02-28,202.0399932861328,99806200
2024-02-29,201.8800048828125,85907000
2024-03-01,202.63999938964844,82243100
2024-03-04,188.13999938964844,134334900
2024-03-05,180.74000549316406,119660800
2024-03-06,176.5399932861328,107920900
2024-03-07,178.64999389648438,102129000
2024-03-08,175.33999633789062,85544600
2024-03-11,177.77000427246094,85391500
2024-03-12,177.5399932861328,87391700
2024-03-13,169.47999572753906,106524500
2024-03-14,162.5,126325700
2024-03-15,163.57000732421875,97146800
2024-03-18,173.8000030517578,108214400
2024-03-19,171.32000732421875,77271400
2024-03-20,175.66000366210938,83846700
2024-03-21,172.82000732421875,73178000
2024-03-22,170.8300018310547,75580600
2024-03-25,172.6300048828125,74228600
2024-03-26,177.6699981689453,113186200
2024-03-27,179.8300018310547,81804000
2024-03-28,175.7899932861328,77654800
2024-04-01,175.22000122070312,81562100
2024-04-02,166.6300048828125,116650600
2024-04-03,168.3800048828125,82950100
2024-04-04,171.11000061035156,123162000
2024-04-05,164.89999389648438,143157600
2024-04-08,172.97999572753906,104423300
2024-04-09,176.8800048828125,102951700
2024-04-10,171.75999450683594,84532400
2024-04-11,174.60000610351562,94516000
2024-04-12,171.0500030517578,64722700
2024-04-15,161.47999572753906,100245300
2024-04-16,157.11000061035156,97000000
2024-04-17,155.4499969482422,82439700
2024-04-18,149.92999267578125,96098800
2024-04-19,147.0500030517578,87074500
2024-04-22,142.0500030517578,107097600
2024-04-23,144.67999267578125,124545100
2024-04-24,162.1300048828125,181178000
2024-04-25,170.17999267578125,126427500
2024-04-26,168.2899932861328,109815700
2024-04-29,194.0500030517578,243869700
2024-04-30,183.27999877929688,127031800
2024-05-01,179.99000549316406,92829700
2024-05-02,180.00999450683594,89148000
2024-05-03,181.19000244140625,75491500
2024-05-06,184.75999450683594,84390300
2024-05-07,177.80999755859375,75045900
2024-05-08,174.72000122070312,79969500
2024-05-09,171.97000122070312,65950300
2024-05-10,168.47000122070312,72627200
2024-05-13,171.88999938964844,67018900
2024-05-14,177.5500030517578,86407400
2024-05-15,173.99000549316406,79663000
2024-05-16,174.83999633789062,59812200
2024-05-17,177.4600067138672,77445800
2024-05-20,174.9499969482422,61727400
2024-05-21,186.60000610351562,115266500
2024-05-22,180.11000061035156,88313500
2024-05-23,173.74000549316406,71975500
2024-05-24,179.24000549316406,65584500
2024-05-28,176.75,59736600
2024-05-29,176.19000244140625,54782600
2024-05-30,178.7899932861328,77618400
2024-05-31,178.0800018310547,67314600
2024-06-03,176.2899932861328,68568900
2024-06-04,174.77000427246094,60056300
2024-06-05,175.0,57953800
2024-06-06,177.94000244140625,69887000
2024-06-07,177.47999572753906,56244900
