date,close,volume
2024-01-02,365.4216003417969,25258600
2024-01-03,365.1556091308594,23083500
2024-01-04,362.53466796875,20901500
2024-01-05,362.3474426269531,21004600
2024-01-08,369.18548583984375,23134000
2024-01-09,370.26934814453125,20830000
2024-01-10,377.14678955078125,25514200
2024-01-11,378.9794921875,27850800
2024-01-12,382.7630310058594,21661200
2024-01-16,384.5365905761719,27202300
2024-01-17,383.74835205078125,22234100
2024-01-18,388.083740234375,23392100
2024-01-19,392.8132629394531,29331100
2024-01-22,390.6849670410156,27016900
2024-01-23,393.0398254394531,20525900
2024-01-24,396.64605712890625,24867000
2024-01-25,398.9220886230469,21021200
2024-01-26,397.9959411621094,17803300
2024-01-29,403.7008972167969,24510200
2024-01-30,402.58746337890625,33477600
2024-01-31,391.73919677734375,47871100
2024-02-01,397.84814453125,30657700
2024-02-02,405.17889404296875,28256700
2024-02-05,399.6906433105469,25352300
2024-02-06,399.53302001953125,18382600
2024-02-07,407.96722412109375,22340500
2024-02-08,408.0263671875,21225300
2024-02-09,414.37176513671875,22032800
2024-02-12,409.15948486328125,21202900
2024-02-13,400.35076904296875,27824900
2024-02-14,404.22039794921875,20401200
2024-02-15,401.32806396484375,21825500
2024-02-16,398.8602600097656,22296500
2024-02-20,397.6065979003906,24307900
2024-02-21,397.00445556640625,18518900
2024-02-22,406.3525695800781,27009900
2024-02-23,405.05938720703125,16295900
2024-02-26,402.2955017089844,16193500
2024-02-27,402.2362365722656,14835800
2024-02-28,402.4731750488281,13183100
2024-02-29,408.3170166015625,31947300
2024-03-01,410.15301513671875,17823400
2024-03-04,409.58050537109375,17596000
2024-03-05,397.4684143066406,26919200
2024-03-06,396.9156188964844,22344100
2024-03-07,403.8749084472656,18718500
2024-03-08,400.9924621582031,18002200
2024-03-11,399.3143310546875,16120800
2024-03-12,409.9358825683594,22457000
2024-03-13,409.7581787109375,17115900
2024-03-14,419.7479553222656,34157300
2024-03-15,411.0611572265625,45079900
2024-03-18,411.9496154785156,20106000
2024-03-19,415.98699951171875,19837900
2024-03-20,419.7578125,17860100
2024-03-21,423.8445739746094,21296200
2024-03-22,423.2226867675781,17648500
2024-03-25,417.4183349609375,18060500
2024-03-26,416.223876953125,16725600
2024-03-27,416.0067443847656,16705000
2024-03-28,415.305908203125,21871200
2024-04-01,419.1063537597656,16316000
2024-04-02,416.0166015625,17912000
2024-04-03,415.039306640625,16502300
2024-04-04,412.50244140625,19370900
2024-04-05,420.0440979003906,16554800
2024-04-08,419.12603759765625,14272400
2024-04-09,420.7943115234375,12496900
2024-04-10,417.81317138671875,16216600
2024-04-11,422.4230651855469,17966400
2024-04-12,416.4706726074219,19253800
2024-04-15,408.3170166015625,20273500
2024-04-16,409.244873046875,16765600
2024-04-17,406.5401611328125,15855500
2024-04-18,399.06756591796875,21029900
2024-04-19,393.9838562011719,30565800
2024-04-22,395.80010986328125,20286900
2024-04-23,402.3251037597656,15734500
2024-04-24,403.79595947265625,15065300
2024-04-25,393.90484619140625,40586500
2024-04-26,401.0911865234375,29694700
2024-04-29,397.07354736328125,19582100
2024-04-30,384.31982421875,28781400
2024-05-01,389.85760498046875,23562500
2024-05-02,392.7203063964844,17709400
2024-05-03,401.42681884765625,17446700
2024-05-06,408.2182312011719,16996600
2024-05-07,404.07232666015625,20018200
2024-05-08,405.2568664550781,11792300
2024-05-09,407.0140075683594,14689700
2024-05-10,409.40277099609375,13402300
2024-05-13,408.39593505859375,15440200
2024-05-14,411.19940185546875,15109300
2024-05-15,418.3887634277344,22239500
2024-05-16,416.3219299316406,17530100
2024-05-17,415.5506286621094,15352200
2024-05-20,420.62371826171875,16272100
2024-05-21,424.28271484375,21453300
2024-05-22,425.74627685546875,18073700
2024-05-23,422.2653503417969,17211700
2024-05-24,425.3902893066406,11855300
2024-05-28,425.54852294921875,15718000
2024-05-29,424.41131591796875,15517100
2024-05-30,410.07208251953125,28394500
2024-05-31,410.5269775390625,47995300
2024-06-03,408.9347839355469,17484700
2024-06-04,411.45654296875,14348900
2024-06-05,419.3084716796875,16988000
2024-06-06,419.81280517578125,14861300
2024-06-07,419.1502685546875,13621700
2024-06-10,423.12567138671875,13982900
2024-06-11,427.8823547363281,14551100
2024-06-12,436.16943359375,22366200
2024-06-13,436.6836242675781,15960600
2024-06-14,437.66265869140625,13582000
2024-06-17,443.3984069824219,20790000
2024-06-18,441.3908996582031,17112500
2024-06-20,440.75799560546875,19877400
2024-06-21,444.792724609375,34187100
2024-06-24,442.7061767578125,15913700
2024-06-25,445.94976806640625,16413400
2024-06-26,447.1463928222656,16507000
2024-06-27,447.82867431640625,14806300
2024-06-28,441.994140625,28362300
2024-07-01,451.6656799316406,17662800
2024-07-02,454.1873779296875,13979800
2024-07-03,455.6608581542969,9932800
2024-07-05,462.3755798339844,16000300
2024-07-08,461.07025146484375,12962300
2024-07-09,454.4444885253906,17207200
2024-07-10,461.080078125,18196100
2024-07-11,449.6582336425781,23111200
2024-07-12,448.5209045410156,16324300
2024-07-15,448.9263916015625,14429400
2024-07-16,444.53558349609375,17175700
2024-07-17,438.6021423339844,21778000
2024-07-18,435.487060546875,20794800
2024-07-19,432.26324462890625,20940400
2024-07-22,438.028564453125,15808800
2024-07-23,439.9173889160156,13107100
2024-07-24,424.14422607421875,26805800
2024-07-25,413.7607116699219,29943800
2024-07-26,420.55450439453125,23583800
2024-07-29,421.9983215332031,15125800
2024-07-30,418.2305908203125,32687600
2024-07-31,413.71124267578125,42891400
2024-08-01,412.4849853515625,30296400
2024-08-02,403.9605712890625,29437900
2024-08-05,390.76849365234375,40709200
2024-08-06,395.1790466308594,24946500
2024-08-07,394.0120849609375,20650900
2024-08-08,398.22491455078125,20203000
2024-08-09,401.5179443359375,19276700
2024-08-12,402.2991943359375,16762900
2024-08-13,409.4194030761719,19414300
2024-08-14,412.2377624511719,18267000
2024-08-15,417.1119384765625,20752100
2024-08-16,414.5758056640625,22775600
2024-08-19,417.6073303222656,15234000
2024-08-20,420.846923828125,16387600
2024-08-21,420.19305419921875,16067300
2024-08-22,411.6829528808594,19361900
2024-08-23,412.9114074707031,18493800
2024-08-26,409.64215087890625,13152800
2024-08-27,409.9888916015625,13492900
2024-08-28,406.77899169921875,14882700
2024-08-29,409.27557373046875,17045200
2024-08-30,413.2582092285156,24308300
2024-09-03,405.6298522949219,20313600
2024-09-04,405.0948791503906,15135800
2024-09-05,404.5896301269531,14195500
2024-09-06,397.9618835449219,19609500
2024-09-09,401.9444580078125,15295100
2024-09-10,410.3455810546875,19594300
2024-09-11,419.1033020019531,19266900
2024-09-12,423.02642822265625,17395700
2024-09-13,426.5830383300781,15874600
2024-09-16,427.3260192871094,13834700
2024-09-17,431.1005859375,18874200
2024-09-18,426.80096435546875,18898000
2024-09-19,434.607666015625,21706600
2024-09-20,431.2194519042969,55167100
2024-09-23,429.475830078125,15128900
2024-09-24,425.1762390136719,17015800
2024-09-25,428.0888671875,13396400
2024-09-26,427.2962646484375,14492000
2024-09-27,424.0368957519531,14896100
2024-09-30,426.2957458496094,16807300
2024-10-01,416.7751770019531,19092900
2024-10-02,413.248291015625,16582300
2024-10-03,412.6637878417969,13686400
2024-10-04,412.1882629394531,19169700
2024-10-07,405.7289123535156,20919800
2024-10-08,410.8507995605469,19229300
2024-10-09,413.5751953125,14974300
2024-10-10,411.9702453613281,13848400
2024-10-11,412.4458312988281,14144900
2024-10-14,415.2395935058594,16653100
2024-10-15,414.84326171875,18900200
