date,close,volume
2018-01-01,13657.2001953125,10291200000
2018-01-02,14982.099609375,16846600192
2018-01-03,15201.0,16871900160
2018-01-04,15599.2001953125,21783199744
2018-01-05,17429.5,23840899072
2018-01-06,17527.0,18314600448
2018-01-07,16477.599609375,15866000384
2018-01-08,15170.099609375,18413899776
2018-01-09,14595.400390625,16659999744
2018-01-10,14973.2998046875,18500800512
2018-01-11,13405.7998046875,16534099968
2018-01-12,13980.599609375,12065699840
2018-01-13,14360.2001953125,12763599872
2018-01-14,13772.0,11084099584
2018-01-15,13819.7998046875,12750799872
2018-01-16,11490.5,18853799936
2018-01-17,11188.599609375,18830600192
2018-01-18,11474.900390625,15020399616
2018-01-19,11607.400390625,10740400128
2018-01-20,12899.2001953125,11801700352
2018-01-21,11600.099609375,9935179776
2018-01-22,10931.400390625,10537400320
2018-01-23,10868.400390625,9660609536
2018-01-24,11359.400390625,9940989952
2018-01-25,11259.400390625,8873169920
2018-01-26,11171.400390625,9746199552
2018-01-27,11440.7001953125,7583269888
2018-01-28,11786.2998046875,8350360064
2018-01-29,11296.400390625,7107359744
2018-01-30,10106.2998046875,8637859840
2018-01-31,10221.099609375,8041160192
2018-02-01,9170.5400390625,9959400448
2018-02-02,8830.75,12726899712
2018-02-03,9174.91015625,7263790080
2018-02-04,8277.009765625,7073549824
2018-02-05,6955.27001953125,9285289984
2018-02-06,7754.0,13999800320
2018-02-07,7621.2998046875,9169280000
2018-02-08,8265.58984375,9346750464
2018-02-09,8736.98046875,6784820224
2018-02-10,8621.900390625,7780960256
2018-02-11,8129.97021484375,6122189824
2018-02-12,8926.5703125,6256439808
2018-02-13,8598.3095703125,5696719872
2018-02-14,9494.6298828125,7909819904
2018-02-15,10166.400390625,9062540288
2018-02-16,10233.900390625,7296159744
2018-02-17,11112.7001953125,8660880384
2018-02-18,10551.7998046875,8744009728
2018-02-19,11225.2998046875,7652089856
2018-02-20,11403.7001953125,9926540288
2018-02-21,10690.400390625,9405339648
2018-02-22,10005.0,8040079872
2018-02-23,10301.099609375,7739500032
2018-02-24,9813.0703125,6917929984
2018-02-25,9664.73046875,5706939904
2018-02-26,10366.7001953125,7287690240
2018-02-27,10725.599609375,6966179840
2018-02-28,10397.900390625,6936189952
2018-03-01,10951.0,7317279744
2018-03-02,11086.400390625,7620590080
2018-03-03,11489.7001953125,6690570240
2018-03-04,11512.599609375,6084149760
2018-03-05,11573.2998046875,6468539904
2018-03-06,10779.900390625,6832169984
2018-03-07,9965.5703125,8797910016
2018-03-08,9395.009765625,7186089984
2018-03-09,9337.5498046875,8704190464
2018-03-10,8866.0,5386319872
2018-03-11,9578.6298828125,6296370176
2018-03-12,9205.1201171875,6457399808
2018-03-13,9194.849609375,5991139840
2018-03-14,8269.8095703125,6438230016
2018-03-15,8300.8603515625,6834429952
2018-03-16,8338.349609375,5289379840
2018-03-17,7916.8798828125,4426149888
2018-03-18,8223.6796875,6639190016
2018-03-19,8630.650390625,6729110016
2018-03-20,8913.4697265625,6361789952
2018-03-21,8929.2802734375,6043129856
2018-03-22,8728.4697265625,5530390016
2018-03-23,8879.6201171875,5954120192
2018-03-24,8668.1201171875,5664600064
2018-03-25,8495.7802734375,4569880064
2018-03-26,8209.400390625,5921039872
2018-03-27,7833.0400390625,5378250240
2018-03-28,7954.47998046875,4935289856
2018-03-29,7165.7001953125,6361229824
2018-03-30,6890.52001953125,6289509888
2018-03-31,6973.52978515625,4553269760
2018-04-01,6844.22998046875,4532100096
2018-04-02,7083.7998046875,4333440000
2018-04-03,7456.10986328125,5499700224
2018-04-04,6853.83984375,4936000000
2018-04-05,6811.47021484375,5639320064
2018-04-06,6636.31982421875,3766810112
2018-04-07,6911.08984375,3976610048
2018-04-08,7023.52001953125,3652499968
2018-04-09,6770.72998046875,4894060032
2018-04-10,6834.759765625,4272750080
2018-04-11,6968.31982421875,4641889792
2018-04-12,7889.25,8906250240
2018-04-13,7895.9599609375,7764460032
2018-04-14,7986.240234375,5191430144
2018-04-15,8329.1103515625,5244480000
